,text
2102,ocurre iberica beds
2103,beds dijo empresa
2104,ocurre iberica beds
2105,beds dijo empresa
2106,quelle deception attention
2107,grenade et donnant
2108,grenade vous savez
2109,grenade vous
2110,pesar lado carretera
2111,carretera oyen coches
2112,quelle deception attention
2113,grenade et donnant
2114,grenade vous savez
2115,grenade vous
2116,pesar lado carretera
2117,carretera oyen coches
2118,quelle deception attention
2119,grenade et donnant
2120,grenade vous savez
2121,grenade vous
2122,pesar lado carretera
2123,carretera oyen coches
2124,dos pensiones ciudad
2125,parte wifi malo
2126,pasillo habitaciones alrededor
2127,habitaciones alrededor empleado
2128,experiencia pareja hostal
2129,habitaciones alrededores
2130,hostal ab granada
2131,granada extrana muchisimo
2132,cobraron efectivo luego
2133,nada comparado cobraron
2134,vacaciones granada alojado
2135,granada alojado hostal
2136,patio azotea apartamento
2137,calle apartamentos llegar
2138,patio azotea apartamento
2139,calle apartamentos llegar
2140,patio azotea apartamento
2141,calle apartamentos llegar
2142,patio azotea apartamento
2143,calle apartamentos llegar
2144,aire acondicionado cueces
2145,amparo barcelo entiendo
2146,unico bien ubicacion
2147,ubicacion unico bien
2148,recuperar calidad
2149,necesarias recuperar calidad
2150,premium habitacion bano
2151,servicios premium habitacion
2152,pesima habitacion ruidosa
2153,deplorable pesima habitacion
2154,habitacion 230 conversaciones
2155,vecino habitacion lado
2156,localizacion habitacion asignado
2157,tipo localizacion habitacion
2158,habitacion estrellas zonas
2159,habitaciones corresponden categoria
2160,habitacion helada dije
2161,estrellas habitacion helada
2162,cafeteria precio va
2163,cafeteria precio
2164,replantearse precio cafe
2165,cafe parecido abuso
2166,experiencia alhambra palace
2167,alhambra palace parece
2168,burocracia parking incomodo
2169,ruidoso incomodo habitacion
2170,autopista reservamos smartbox
2171,reservamos smartbox verdad
2172,acogedor mantenimiento habitaciones
2173,mantenimiento habitaciones
2174,reservamos habitaciones panoramicas
2175,habitaciones panoramicas vistas
2176,terraza vistas panoramicas
2177,vease foto terraza
2178,parking capacidad coches
2179,aunque parking capacidad
2180,parecida cabina telefonica
2181,engano parking pesar
2182,habitacion mantenimiento general
2183,habitacion mantenimiento
2184,habitacion vista horrorosa
2185,horrorosa salon comedor
2186,water sucia madrugada
2187,cucaracha agua minibar
2188,hacer checking recepcion
2189,recepcion clientes platino
2190,senator spa decepcion
2191,reflejada dicha informacion
2192,buen alojamiento convirtio
2193,convirtio sensacion ser
2194,cliente quizas sido
2195,amabilidad personal brilla
2196,decepcion habitacion sucia
2197,habitacion sucia olia
2198,habitaciones necesitan ser
2199,situado habitaciones necesitan
2200,alojamos suite junior
2201,suite cualquier categoria
2202,sistema electrico encendidas
2203,sistema electrico
2204,centro necesitas bus
2205,opcion cafeteria carta
2206,recomendado dentro evento
2207,experiencia recomiendo nadie
2208,reservado habitacion terraza
2209,habitacion terraza sin
2210,reserve junior suites
2211,junior suites
2212,solo habitacion ventana
2213,faltan detalles habitacion
2214,pasillos habitaciones quedado
2215,pasillo habitaciones hace
2216,hobbit habitacion pequena
2217,habitacion hobbit
2218,recepcion granada enero
2219,terrible recepcion granada
2220,temperatura habitaciones modo
2221,indican temperatura habitaciones
2222,subir habitacion queda
2223,habitacion queda pequena
2224,decepcionado precioso habitacion
2225,habitacion desinfectar bano
2226,albornoz correctamente reloj
2227,granada sin reloj
2228,terraza exterior falta
2229,atencion pesima terraza
2230,habitacion 207 filtraba
2231,dificil dormir
2232,limpiaran habitacion debido
2233,servicio granada pesimo
2234,antelacion aire acondicionado
2235,reservado antelacion aire
2236,repetir llame telefono
2237,telefonico pesimo alojados
2238,requiere mejor limpieza
2239,limpieza requiere mejor
2240,tapones oidos calefaccion
2241,oidos calefaccion hace
2242,recepcion ke habitaciones
2243,habitacion pequena cochambrosa
2244,llega habitacion demasiado
2245,habitacion demasiado pequena
2246,granada puso contacto
2247,nadie ayuntamiento granada
2248,debido ruidos tuberias
2249,tuberias mal ruido
2250,piscina totalmente saturada
2251,ocasiones vez piscina
2252,dentro habitacion 00
2253,preaviso habitacion alegando
2254,extranjeros caro encuentra
2255,afueras granada piscina
2256,tv principio funcionaba
2257,habitacion paredes gotele
2258,acceso restringido vehiculo
2259,acceder parking vehiculo
2260,atencion funcionaba agua
2261,funcionaba agua caliente
2262,pension envuelta encanto
2263,pension envuelta
2264,recomendado ubicacion centrica
2265,ubicacion centrica mismo
2266,habitacion asi centrica
2267,nuevo recepcion habitaciones
2268,alojan unas habitaciones
2269,viejo habitaciones mal
2270,iluminacion anchura habitacion
2271,llegue habitacion trataba
2272,atendio recepcionista explico
2273,plaza parquing entraba
2274,granada llegada dan
2275,toca granada llegada
2276,recepcion profesional parking
2277,profesional parking caro
2278,hoteles piscina cerca
2279,pocos hoteles piscina
2280,caja bombones nestle
2281,bombones nestle piscina
2282,atencion recepcion deja
2283,chasco atencion recepcion
2284,water segun entramos
2285,limpiar habitacion cambiar
2286,especifique cama matrimonio
2287,cama matrimonio dormiamos
2288,claustrofobico obviamente habitaciones
2289,claustrofobico acabo llegar
2290,acceder habitaciones va
2291,habitaciones va tarjeta
2292,habitacion triple doble
2293,dar habitacion triple
2294,categoria estrellas habitacion
2295,estrellas habitacion bonita
2296,encanto vistas habitaciones
2297,vistas habitaciones menos
2298,esperaba habitacion nada
2299,alojado hoteles menor
2300,personal recepcion negativo
2301,habitacion mala suerte
2302,antipatico apartado parking
2303,recepcion antipatico pocas
2304,100 reserva smartbox
2305,smartbox encima querian
2306,desperfectos habitaciones losa
2307,dejado desperfectos habitaciones
2308,recimiendo terraza habitacion
2309,terraza habitacion chapas
2310,media pension contratado
2311,pension contratado ir
2312,supuesto parking resulta
2313,digo supuesto parking
2314,quejamos dejaron ventilador
2315,ventilador suficiente aguantar
2316,habitaciones sabiamos triple
2317,cogimos habitaciones sabiamos
2318,varios contratiempos instalaciones
2319,contratiempos instalaciones bonitas
2320,granada reservadas habitaciones
2321,pudimos cambiar habitaciones
2322,situacion actual coronavirus
2323,coronavirus
2324,economico reserva urban
2325,economico aprovechando situacion
2326,casos aumento coronavirus
2327,coronavirus
2328,decepciono plato
2329,decepciono plato pelo
2330,buffet estrellas acostumbro
2331,desayuno buffet estrellas
2332,decepcionante reserve habitacion
2333,reserve habitacion
2334,experiencia llegar granada
2335,llegar granada busque
2336,reserva matrimonio llamado
2337,matrimonio llamado varias
2338,pension ofrecian restaurante
2339,media pension ofrecian
2340,bueno bastante centrico
2341,viejo centrico
2342,totalmente reserve telefono
2343,companero atendio telefono
2344,centrico antiguo habitaciones
2345,ruido pasillos habitaciones
2346,cafeteria mal cualificado
2347,cualificado cafe horroroso
2348,bano insectos pegados
2349,lampara bano insectos
2350,apartamento pasado amigas
2351,apartamento pasado
2352,enganosa servicio habitacion
2353,escucha habitaciones lado
2354,peor tiempos coronavirus
2355,limpieza inexistente viaje
2356,dormir instalaciones limpias
2357,instalaciones limpias aunque
2358,fotos pagina precio
2359,fotos realidad hecho
2360,reserva dieron habitacion
2361,dieron opciones habitaciones
2362,habitacion desniveles pasillo
2363,suelo habitacion desniveles
2364,tiempo desperfectos infraestructura
2365,habitaciones relativamente limpias
2366,informa wifi horarios
2367,nada informa wifi
2368,entrada granada servicio
2369,estrellas ubicado
2370,estrellas instalaciones antiguas
2371,instalaciones antiguas
2372,habitacion sin terraza
2373,grifos estropeados habitacion
2374,lejos estrellas instalaciones
2375,noche viaje grupo
2376,cama color marron
2377,color marron alojado
2378,noche pasable habitaciones
2379,pasable habitaciones
2380,engano fotos nada
2381,fotos nada ver
2382,pegajosas bien sensacion
2383,olor viejo pega
2384,espantoso horrores unico
2385,espantoso horrores
2386,exprimido granadas esperaba
2387,visita granada dias
2388,peor hostal vida
2389,buscadores hoteles pagina
2390,funciona wifi television
2391,wifi funcionaba tele
2392,deficiente llegamos
2393,deficiente llegamos pelos
2394,habitacion mala calidad
2395,habitacion mala
2396,limpieza habitaciones bano
2397,aspectos limpieza habitaciones
2398,invitable compararlo hoteles
2399,compararlo hoteles esperaba
2400,recomendable ascensor calor
2401,ascensor com calor
2402,ultimamente alojamiento hoteles
2403,alojamiento hoteles centricos
2404,indignante habitacion deteriorada
2405,estrellas indignante habitacion
2406,instalaciones cuidadas habitacion
2407,habitacion antigua
2408,dejan sin habitacion
2409,habitacion adaptada hijo
2410,hostal limpieza
2411,hoy hostal limpieza
2412,estancia malisima aire
2413,malisima aire acondicionado
2414,parking forma gratuita
2415,dejandonos usar parking
2416,posibles molestando piscina
2417,piscina tiempo irresponsabilidad
2418,antiguo habitaciones corrientes
2419,ruidoso antiguo habitaciones
2420,precio hoteles recomendables
2421,entrar precio hoteles
2422,maleducado habitaciones super
2423,maleducado habitaciones
2424,reserva ademas trato
2425,ademas trato horrible
2426,personal clientes culo
2427,tratan personal clientes
2428,servicio atencion telefonica
2429,telefonica trata personal
2430,expedia politica cancelacion
2431,culpa expedia cancelar
2432,dias visitar granada
2433,visitar granada
2434,problemas dijeron parking
2435,reservamos preguntamos parking
2436,esperando detras parking
2437,llaves habitacion parking
2438,ubicacion fotos veia
2439,buena ubicacion fotos
2440,llave parking conseguimos
2441,problema puerta parking
2442,cuenta parking reservado
2443,parking reservado alteracion
2444,dieron habitacion planta
2445,habitacion planta baja
2446,horroroso peor hoteles
2447,horroroso mala ubicacion
2448,asegureis habitacion dan
2449,habitacion dan arriba
2450,vine aqui despues
2451,vine aqui
2452,buscas hostal dormir
2453,hostal dormir bien
2454,matrimonio aunque comoda
2455,centrico regular alojamos
2456,puede habitacion 6planta
2457,habitacion 6planta
2458,peor granada cama
2459,peor granada
2460,situacion buenisima centro
2461,trataron bien parking
2462,limpieza banos habitacion
2463,banos habitacion dejan
2464,amable alguien habitacion
2465,alguien habitacion decide
2466,llegamos caminar habitacion
2467,caminar habitacion sin
2468,encuentro habitacion interior
2469,habitacion interior ventana
2470,mejora responsabilidad social
2471,responsabilidad social
2472,nh collection cordoba
2473,collection cordoba decepcion
2474,pedirles mapa ciudad
2475,mapa ciudad protocolo
2476,piscina mismas restricciones
2477,todas habitaciones piscina
2478,cancelaron reserva llamar
2479,reservamos centrico buenas
2480,cobraron gasto cancelacion
2481,gasto cancelacion puesto
2482,cordoba ahora experiencia
2483,exagerando repasando fotos
2484,confianza covid 19
2485,desconfianza seguridad covid
2486,decepciono calefaccion calentaba
2487,decepciono calefaccion
2488,reformado tamano habitaciones
2489,tamano habitaciones bastante
2490,habitacion 316 necesita
2491,mal habitacion 316
2492,pedimos tabla quesos
2493,tabla quesos 16
2494,acomodarnos ocupar habitacion
2495,darnos habitacion esperar
2496,deficiente direccion queja
2497,atencion deficiente direccion
2498,habitacion dos adultos
2499,dejar habitacion dia
2500,cobraron habitacion abuso
2501,telefono poner reclamacion
2502,10 exigieron pago
2503,exigieron pago adelantado
2504,estancia comunican overbooking
2505,comunican overbooking agencia
2506,habitacion daba patio
2507,semana habitacion doble
2508,restauracion pesimo servicio
2509,servicio restauracion pesimo
2510,sombrillas terraza utilizando
2511,solicitarla existiendo sombrillas
2512,cortita habitacion pena
2513,mal afueras ciudad
2514,facilitaron datos telefono
2515,datos telefono siquiera
2516,calidad precio bien
2517,relacion calidad precio
2518,encanto decoracion interior
2519,huesped habitacion lado
2520,encontramos centro cordoba
2521,centro cordoba informan
2522,visitar cordoba cuenta
2523,cordoba cuenta sumar
2524,hoteles viajo fines
2525,usuario hoteles viajo
2526,telefono llegar palicaron
2527,pasaron respuesta legales
2528,fuerzas visita cordoba
2529,localizacion entorno cafeteria
2530,cordoba sorpresa camarero
2531,camarero maleducado
2532,esperar buen rato
2533,caro servicio recibido
2534,buen cafe volveremos
2535,cordoba tampoco cafeteria
2536,camareros atendiendo dentro
2537,mesas dentro respuesta
2538,visitar patios buscamos
2539,patios buscamos centrico
2540,servicios luego habitacion
2541,base reservo adultos
2542,ubicacion instalaciones habitacion
2543,instalaciones habitacion bien
2544,decepciono habitacion pequena
2545,decepciono habitacion
2546,interesante hoteles fechas
2547,oferta claro llegado
2548,recepcion enviaron mail
2549,recepcionista llamas telefono
2550,amigos animales pongais
2551,pongan admiten mascotas
2552,telefono emergencia recepcion
2553,existe telefono emergencia
2554,sofa ubicacion fatal
2555,malos sofa ubicacion
2556,buffet sacado mercadona
2557,mejorable colchon malisimo
2558,telefono correo electronico
2559,instalaciones 21 00h
2560,limpiadas obviar humedades
2561,solucion sabanas limpias
2562,bocadillos puedo opinar
2563,peor bocadillos puedo
2564,ambiente acogedor tranquilo
2565,pagas ambiente comida
2566,rentabilidad mundo entra
2567,rentabilidad mundo
2568,pena cuiden restaurante
2569,restaurante pesimo pena
2570,negativas tomado molestia
2571,horrible siguiente pesimo
2572,canto reservada habitacion
2573,reservada habitacion dias
2574,desvergonzados botella agua
2575,dos botellas agua
2576,absoluto habitacion proporcionada
2577,alojada reserva habitacion
2578,parking encontrandose hostal
2579,direccion parking encontrandose
2580,buen servicio autobus
2581,servicio autobus lejania
2582,dentro hostal carencia
2583,hostal carencia limpieza
2584,nada habitacion sucia
2585,habitacion sucia pelusas
2586,cordoba ubicacion verdad
2587,trato antipatico seco
2588,aconsejo verdad hoteles
2589,limpieza habitaciones aceptable
2590,dormir encontramos cordoba
2591,encontramos cordoba recurrir
2592,venden habitaciones polvo
2593,habitaciones polvo establo
2594,funcionaba calefaccion habitacion
2595,calefaccion habitacion pleno
2596,ruidos motores calor
2597,motores calor
2598,habitacion limpia viejo
2599,malo habitacion limpia
2600,cancelacion gratuita quieran
2601,cancelacion gratuita entiendo
2602,recepcion cafeteria claro
2603,hora recepcion cafeteria
2604,ubicacion solo destacable
2605,destacable ubicacion igual
2606,quiso ponerse telefono
2607,unas amigas internet
2608,cisterna habitacion arriba
2609,habitacion arriba escandalosa
2610,ser hostal habitacion
2611,hostal habitacion doble
2612,nocturno supongo habitaciones
2613,habitacion daba calle
2614,tv habitacion llega
2615,tv habitacion
2616,albergue inturjoven cordoba
2617,inturjoven cordoba abitaciones
2618,submarino espacio antro
2619,submarino espacio
2620,intenso habitacion bano
2621,claustrofobia salimos noche
2622,camiones parking puedo
2623,parking puedo hablar
2624,opinion voy localizacion
2625,loft comento amiga
2626,habitacion cama doble
2627,mezquita reservamos habitacion
2628,habitacion cama doble
2629,mezquita reservamos habitacion
2630,habitacion cama doble
2631,mezquita reservamos habitacion
2632,mejora responsabilidad social
2633,responsabilidad social
2634,acomodarnos ocupar habitacion
2635,darnos habitacion esperar
2636,impresentables habitacion lista
2637,impresentables habitacion
2638,calidad sueno parking
2639,relacion precio calidad
2640,descuidado personal atiende
2641,bastante descuidado personal
2642,descuidado personal atiende
2643,bastante descuidado personal
2644,descuidado personal atiende
2645,bastante descuidado personal
2646,camping ouvert ce
2647,avec des bracelets
2648,camping ouvert ce
2649,avec des bracelets
2650,camping ouvert ce
2651,avec des bracelets
2652,camping ouvert ce
2653,avec des bracelets
2654,pulito dotazione essenziale
2655,ottima posizione il
2656,limpieza experiencia asquerosa
2657,mala limpieza mal
2658,pulito dotazione essenziale
2659,ottima posizione il
2660,limpieza experiencia asquerosa
2661,mala limpieza mal
2662,pulito dotazione essenziale
2663,ottima posizione il
2664,limpieza experiencia asquerosa
2665,mala limpieza mal
2666,pulito dotazione essenziale
2667,ottima posizione il
2668,limpieza experiencia asquerosa
2669,mala limpieza mal
2670,falta informacion actitud
2671,tras falta informacion
2672,falta informacion actitud
2673,tras falta informacion
2674,falta informacion actitud
2675,tras falta informacion
2676,falta informacion actitud
2677,tras falta informacion
2678,recepcion amable habitacion
2679,antiguas rotas aspecto
2680,adjuntas horror higienico
2681,fotos adjuntas horror
2682,fotos habitaciones epoca
2683,nada fotos habitaciones
2684,mala infraestructura habitaciones
2685,infraestructura habitaciones aislante
2686,demasiada ventilacion
2687,tampoco demasiada ventilacion
2688,dormir centrico ubicacion
2689,habitaciones dan patio
2690,mal habitacion reservamos
2691,habitacion reservamos noche
2692,estrellas carisimo limpieza
2693,habitaciones tan descuidado
2694,habitacion entramos photoshop
2695,enchufes medio cama
2696,telefono dos habitaciones
2697,realizar reserva telefono
2698,entrar habitacion despertamos
2699,llaves habitacion durmiendo
2700,resto fatal escuchaba
2701,fatal escuchaba movia
2702,interior ventana bano
2703,estafa contrate habitacion
2704,frio ruidoso habitaciones
2705,habitaciones planta puedo
2706,est mensonge parking
2707,du balcon qu
2708,horror habitacion ventilador
2709,habitacion ventilador
2710,cartel aparece habitacion
2711,bano privado habitaciones
2712,est mensonge parking
2713,du balcon qu
2714,horror habitacion ventilador
2715,habitacion ventilador
2716,cartel aparece habitacion
2717,bano privado habitaciones
2718,est mensonge parking
2719,du balcon qu
2720,horror habitacion ventilador
2721,habitacion ventilador
2722,cartel aparece habitacion
2723,bano privado habitaciones
2724,patio verdadero engano
2725,patio senalo critico
2726,equipaje calles irregulares
2727,costosa encontrar estacionamos
2728,cuenta cancelacion gratuita
2729,cancelacion gratuita traves
2730,coronavirus cancelaron habitacion
2731,crisis coronavirus cancelaron
2732,cargo habitacion reservada
2733,hicieron cargo habitacion
2734,meter dentro garage
2735,garage indican inconvenientes
2736,escaparate diseno deficiente
2737,diseno deficiente estante
2738,cuenta cancelacion gratuita
2739,cancelacion gratuita traves
2740,coronavirus cancelaron habitacion
2741,crisis coronavirus cancelaron
2742,cargo habitacion reservada
2743,hicieron cargo habitacion
2744,meter dentro garage
2745,garage indican inconvenientes
2746,escaparate diseno deficiente
2747,diseno deficiente estante
2748,cuenta cancelacion gratuita
2749,cancelacion gratuita traves
2750,coronavirus cancelaron habitacion
2751,crisis coronavirus cancelaron
2752,cargo habitacion reservada
2753,hicieron cargo habitacion
2754,meter dentro garage
2755,garage indican inconvenientes
2756,escaparate diseno deficiente
2757,diseno deficiente estante
2758,error reservar cancelo
2759,euros cometi error
2760,pagada habitacion obligan
2761,habitacion obligan nada
2762,sanidad alguna cobraron
2763,sucia encargados hostal
2764,habitaciones minusculas cables
2765,cucarachas habitaciones minusculas
2766,lamentable pension puente
2767,limpieza escasa habitacion
2768,pension desaparezca espalda
2769,cama pension desaparezca
2770,personal antipatico recepcion
2771,antipatico recepcion cobran
2772,water roto habitacion
2773,roto habitacion cuadruple
2774,nada ademas habitacion
2775,puerta habitacion abajo
2776,techo sorprende habitaciones
2777,recepcion amables habitacion
2778,dormir hostels cochambrosos
2779,hostels cochambrosos roza
2780,explico par cositas
2781,horrible habitacion cutre
2782,habitacion metros cuadrados
2783,vida habitacion metros
2784,pension ubicacion cerca
2785,pension ubicacion
2786,pension buena situacion
2787,turismo cordoba habitacion
2788,pedirles mapa ciudad
2789,mapa ciudad protocolo
2790,piscina mismas restricciones
2791,todas habitaciones piscina
2792,habitacion 316 necesita
2793,mal habitacion 316
2794,pedimos tabla quesos
2795,tabla quesos 16
2796,cordoba ahora experiencia
2797,exagerando repasando fotos
2798,confianza covid 19
2799,desconfianza seguridad covid
2800,cobraron habitacion abuso
2801,telefono poner reclamacion
2802,fuerzas visita cordoba
2803,localizacion entorno cafeteria
2804,cordoba sorpresa camarero
2805,camarero maleducado
2806,esperar buen rato
2807,caro servicio recibido
2808,buen cafe volveremos
2809,cordoba tampoco cafeteria
2810,camareros atendiendo dentro
2811,mesas dentro respuesta
2812,habitacion correcta ruido
2813,habitaciones dan avenida
2814,visitar patios buscamos
2815,patios buscamos centrico
2816,servicios luego habitacion
2817,base reservo adultos
2818,restauracion pesimo servicio
2819,servicio restauracion pesimo
2820,sombrillas terraza utilizando
2821,solicitarla existiendo sombrillas
2822,cortita habitacion pena
2823,mal afueras ciudad
2824,facilitaron datos telefono
2825,datos telefono siquiera
2826,calidad precio bien
2827,relacion calidad precio
2828,encanto decoracion interior
2829,huesped habitacion lado
2830,encontramos centro cordoba
2831,centro cordoba informan
2832,hostal telefono bien
2833,hostal telefono
2834,hostal defraudo instalaciones
2835,defraudo instalaciones colchon
2836,limpias cambiarlas puestas
2837,dieran sabanas limpias
2838,clientes deberian saber
2839,reserve establecimiento
2840,cogemos taxi estacion
2841,taxi estacion
2842,cancelacion gratuita quieran
2843,cancelacion gratuita entiendo
2844,dentro recinto piscina
2845,piscina resbala llegando
2846,recepcion voy piscina
2847,piscina dice socorrista
2848,ir piscina barrio
2849,piscina barrio alojado
2850,instalaciones piscina
2851,casi instalaciones piscina
2852,piscina publica clientes
2853,clientes convertirse piscina
2854,club social instalaciones
2855,instalaciones piscina restaurante
2856,limpiadas obviar humedades
2857,solucion sabanas limpias
2858,bocadillos puedo opinar
2859,peor bocadillos puedo
2860,ambiente acogedor tranquilo
2861,pagas ambiente comida
2862,rentabilidad mundo entra
2863,rentabilidad mundo
2864,pena cuiden restaurante
2865,restaurante pesimo pena
2866,visitar cordoba cuenta
2867,cordoba cuenta sumar
2868,hoteles viajo fines
2869,usuario hoteles viajo
2870,telefono llegar palicaron
2871,pasaron respuesta legales
2872,ubicacion instalaciones habitacion
2873,instalaciones habitacion bien
2874,decepciono habitacion pequena
2875,decepciono habitacion
2876,interesante hoteles fechas
2877,oferta claro llegado
2878,trinidad lado habitacion
2879,lado habitacion fatal
2880,10 exigieron pago
2881,exigieron pago adelantado
2882,estancia comunican overbooking
2883,comunican overbooking agencia
2884,habitacion daba patio
2885,semana habitacion doble
2886,experiencia dormir hostal
2887,hostal menos habitacion
2888,pegado habitacion acabo
2889,bano pegado habitacion
2890,problemas dan habitacion
2891,llegamos facil aparcamiento
2892,servicios minimos cafeteria
2893,cafe instalaciones mejorables
2894,modificado fecha comunion
2895,comunion fijamos fecha
2896,directamente web habitacion
2897,web habitacion dos
2898,entiendo ofertas cotillon
2899,entrada cotillon importe
2900,antihigienico cables colgando
2901,parece antihigienico cables
2902,recibi email inducando
2903,direccion solo recepcion
2904,fotos alejado centro
2905,fotos alejado
2906,decepcion habitacion sucia
2907,sucia puerta bano
2908,precio habitacion basica
2909,habitacion basica ducha
2910,hoteles cordoba metimos
2911,hoteles cordoba
2912,estupenda ubicacion hostal
2913,ubicacion hostal pequeno
2914,tuberias habitacion lado
2915,ruidos tuberias habitacion
2916,ubicacion basica aire
2917,buena ubicacion basica
2918,recepcion superagradable parking
2919,superagradable parking estrecho
2920,web smartbox sin
2921,traves web smartbox
2922,recomiendo trato telefonico
2923,telefonico cancelar reserva
2924,habitacion 201 mobiliario
2925,201 mobiliario viejo
2926,mujer perdido telefono
2927,movil respuesta salgo
2928,posibilidades limpio ducha
2929,posibilidades limpio
2930,almohadas malisimas colchones
2931,localizacion habitacion demasiado
2932,telefono contestan correos
2933,contestan correos mangantes
2934,cancelacion baja medica
2935,solicito cancelacion baja
2936,fotos aparecia habitacion
2937,publicidad enganosa habitacion
2938,ubicacion deficiente limpieza
2939,deficiente limpieza dieron
2940,ubicacion habitacion deficiente
2941,habitacion deficiente encanto
2942,ubicacion ciudad patio
2943,ciudad patio negativo
2944,cordoba apunte destacable
2945,unico armario habitacion
2946,hostal ubicacion buena
2947,recepcion hostal
2948,planteamos problema habitacion
2949,sentaramos patio esperar
2950,mantienen limpio habitaciones
2951,aire acondicionado habitaciones
2952,cutre habitaciones antiguas
2953,dar habitacion nadie
2954,hostal ubicacion habitaciones
2955,ser hostal ubicacion
2956,hostal habitaciones pequenas
2957,parecido hostal habitaciones
2958,recepcion calefaccion situado
2959,gestion recepcion calefaccion
2960,muchisimo ruido habitaciones
2961,pasillos habitaciones oye
2962,habitacion daba patio
2963,renovado habitacion daba
2964,conversacion habitacion lado
2965,perfectamente conversacion habitacion
2966,entiendo hoteles espartanos
2967,hoteles espartanos precio
2968,entrar habitacion 14
2969,00 habitacion bastante
2970,mencionar nefasta atencion
2971,dia mencionar nefasta
2972,albergue inturjoven cordoba
2973,inturjoven cordoba abitaciones
2974,submarino espacio antro
2975,submarino espacio
2976,intenso habitacion bano
2977,claustrofobia salimos noche
2978,oportunidad bar nefasto
2979,sorpresa llega secreto
2980,oportunidad bar nefasto
2981,sorpresa llega secreto
2982,oportunidad bar nefasto
2983,sorpresa llega secreto
2984,instalacion antigua persianas
2985,economica llegar recepcionista
2986,familiar decepcion fotos
2987,decepcion fotos muestran
2988,mala experiencia pension
2989,alojabamos habitacion lado
2990,aire acondicionado habitacion
2991,habitacion solo ventilador
2992,dormido hostales pensiones
2993,dormido hostales
2994,visitar cordoba semana
2995,visitar cordoba
2996,habitacion tv aire
2997,alojamientos mal habitacion
2998,negativas tomado molestia
2999,horrible siguiente pesimo
3000,canto reservada habitacion
3001,reservada habitacion dias
3002,desvergonzados botella agua
3003,dos botellas agua
3004,absoluto habitacion proporcionada
3005,alojada reserva habitacion
3006,parking encontrandose hostal
3007,direccion parking encontrandose
3008,buen servicio autobus
3009,servicio autobus lejania
3010,camiones parking puedo
3011,parking puedo hablar
3012,cara habitacion vendido
3013,carretera mejor habitacion
3014,ruidoso servicios habitaciones
3015,servicios habitaciones oye
3016,casco antiguo ciudad
3017,antiguo ciudad
3018,opinion voy localizacion
3019,loft comento amiga
3020,dentro hostal carencia
3021,hostal carencia limpieza
3022,nada habitacion sucia
3023,habitacion sucia pelusas
3024,cordoba ubicacion verdad
3025,trato antipatico seco
3026,aconsejo verdad hoteles
3027,limpieza habitaciones aceptable
3028,dormir encontramos cordoba
3029,encontramos cordoba recurrir
3030,venden habitaciones polvo
3031,habitaciones polvo establo
3032,funcionaba calefaccion habitacion
3033,calefaccion habitacion pleno
3034,ruidos motores calor
3035,motores calor
3036,habitacion limpia viejo
3037,malo habitacion limpia
3038,hostal incompetente
3039,piso hostal incompetente
3040,colchon habitacion incomodisimo
3041,habitacion bano limpios
3042,antiguos sucio ademas
3043,antiguo hostal hace
3044,hostal lejos centro
3045,dormir hostal lejos
3046,habitacion precaria sin
3047,calefaccion calentador electrico
3048,ubicacion hostal encuentra
3049,hostal encuentra escasos
3050,bueno precio economico
3051,decir ubicacion bastante
3052,malisima hostal limpio
3053,precio malisima hostal
3054,condiciones hostal viejo
3055,hostal viejo malas
3056,habitacion cama doble
3057,mezquita reservamos habitacion
3058,habitacion cama doble
3059,mezquita reservamos habitacion
3060,habitacion cama doble
3061,mezquita reservamos habitacion
3062,resto habitaciones comprar
3063,repetire caro habitaciones
3064,carisimo ofrece habitacion
3065,precio instalaciones antiguas
3066,antiguo situacion
3067,antiguo situacion perfecta
3068,percatamos robo ciudad
3069,robo ciudad llamamos
3070,luz habitacion meter
3071,habitacion meter llave
3072,buena ubicacion habitacion
3073,solo ofrecieron habitacion
3074,sin ventilacion
3075,sin ventilacion dan
3076,fisicas encuentra rodeado
3077,rodeado barreras arquitectonicas
3078,calidad precio dificil
3079,caracol subir dormitorio
3080,compartir sofa cama
3081,anos compartir sofa
3082,apartamento pagado reclamar
3083,quedarnos dormir
3084,insuperable mal adultos
3085,vida inaguantable pude
3086,paso camino marbella
3087,marbella dos adultos
3088,recepcion llaves mal
3089,recuerdo cordoba apartamento
3090,descuidado parecia limpiado
3091,parecia limpiado anos
3092,dos camas individuales
3093,camas individuales mismo
3094,limpiar bano llamarlo
3095,llamarlo alguna manera
3096,apartamento primera planta
3097,apartamentos problemas
3098,ver fotos web
3099,tienenada ver fotos
3100,anuncio internet hospedarnos
3101,hablar encargada telefono
3102,cordoba apartamentos
3103,funcionaba wifi
3104,sabanas viejas rotos
3105,rotos olores camas
3106,habitaciones corresponden fotografias
3107,fabricadas madera ambientador
3108,restaurante bastantes habitacion
3109,duchamos spa ducha
3110,reformados parking subterraneo
3111,viejo habitaciones basicas
3112,cercania centro cordoba
3113,centro cordoba demas
3114,instalaciones super antiguas
3115,calidad precio instalaciones
3116,asqueroso television veia
3117,asqueroso television
3118,resto hoteles cancelados
3119,hoteles cancelados creemos
3120,habitacion limpia nada
3121,centro habitacion limpia
3122,parking habitacion fea
3123,ubicacion parking habitacion
3124,antipatica recepcion seguimos
3125,mala antipatica recepcion
3126,parking cercano ubicacion
