,rating,hotel,province
10200,5,Hotel_Los_Patios,Cordoba
10201,4,Hotel_Los_Patios,Cordoba
10202,5,Hotel_Los_Patios,Cordoba
10203,5,Hotel_Los_Patios,Cordoba
10204,4,Hotel_Los_Patios,Cordoba
10205,5,Hotel_Los_Patios,Cordoba
10206,5,Hotel_Los_Patios,Cordoba
10207,5,Hotel_Los_Patios,Cordoba
10208,1,Hotel_Averroes,Cordoba
10209,1,Hotel_Averroes,Cordoba
10210,4,Hotel_Averroes,Cordoba
10211,4,Hotel_Averroes,Cordoba
10212,1,Hotel_Averroes,Cordoba
10213,3,Hotel_Averroes,Cordoba
10214,4,Hotel_Averroes,Cordoba
10215,4,Hotel_Averroes,Cordoba
10216,5,Hotel_Averroes,Cordoba
10217,5,Hotel_Averroes,Cordoba
10218,2,Hotel_Averroes,Cordoba
10219,3,Hotel_Averroes,Cordoba
10220,3,Hotel_Averroes,Cordoba
10221,3,Hotel_Averroes,Cordoba
10222,3,Hotel_Averroes,Cordoba
10223,2,Hotel_Averroes,Cordoba
10224,2,Hotel_Averroes,Cordoba
10225,3,Hotel_Averroes,Cordoba
10226,5,Hotel_Averroes,Cordoba
10227,3,Hotel_Averroes,Cordoba
10228,1,Hotel_La_Lancha,Cordoba
10229,1,Hotel_La_Lancha,Cordoba
10230,2,Hotel_La_Lancha,Cordoba
10231,2,Hotel_La_Lancha,Cordoba
10232,2,Hotel_La_Lancha,Cordoba
10233,3,Hotel_La_Lancha,Cordoba
10234,1,Hotel_La_Lancha,Cordoba
10235,1,Hotel_La_Lancha,Cordoba
10236,5,Hotel_La_Lancha,Cordoba
10237,3,Hotel_La_Lancha,Cordoba
10238,3,Hotel_La_Lancha,Cordoba
10239,3,Hotel_La_Lancha,Cordoba
10240,1,Hotel_La_Lancha,Cordoba
10241,4,Hotel_La_Lancha,Cordoba
10242,3,Hotel_La_Lancha,Cordoba
10243,1,Hotel_La_Lancha,Cordoba
10244,5,Casa_de_los_Azulejos,Cordoba
10245,5,Casa_de_los_Azulejos,Cordoba
10246,5,Casa_de_los_Azulejos,Cordoba
10247,5,Casa_de_los_Azulejos,Cordoba
10248,5,Casa_de_los_Azulejos,Cordoba
10249,5,Casa_de_los_Azulejos,Cordoba
10250,5,Casa_de_los_Azulejos,Cordoba
10251,5,Casa_de_los_Azulejos,Cordoba
10252,5,Casa_de_los_Azulejos,Cordoba
10253,5,Casa_de_los_Azulejos,Cordoba
10254,4,Casa_de_los_Azulejos,Cordoba
10255,5,Casa_de_los_Azulejos,Cordoba
10256,4,Casa_de_los_Azulejos,Cordoba
10257,4,Casa_de_los_Azulejos,Cordoba
10258,5,Casa_de_los_Azulejos,Cordoba
10259,4,Casa_de_los_Azulejos,Cordoba
10260,5,Casa_de_los_Azulejos,Cordoba
10261,5,Casa_de_los_Azulejos,Cordoba
10262,5,Casa_de_los_Azulejos,Cordoba
10263,5,Casa_de_los_Azulejos,Cordoba
10264,5,Hotel_Cordoba_Centro,Cordoba
10265,5,Hotel_Cordoba_Centro,Cordoba
10266,3,Hotel_Cordoba_Centro,Cordoba
10267,4,Hotel_Cordoba_Centro,Cordoba
10268,5,Hotel_Cordoba_Centro,Cordoba
10269,5,Hotel_Cordoba_Centro,Cordoba
10270,5,Hotel_Cordoba_Centro,Cordoba
10271,4,Hotel_Cordoba_Centro,Cordoba
10272,3,Hotel_Cordoba_Centro,Cordoba
10273,3,Hotel_Cordoba_Centro,Cordoba
10274,5,Hotel_Cordoba_Centro,Cordoba
10275,4,Hotel_Cordoba_Centro,Cordoba
10276,4,Hotel_Cordoba_Centro,Cordoba
10277,3,Hotel_Cordoba_Centro,Cordoba
10278,4,Hotel_Cordoba_Centro,Cordoba
10279,5,Hotel_Cordoba_Centro,Cordoba
10280,4,Hotel_Cordoba_Centro,Cordoba
10281,5,Hotel_Cordoba_Centro,Cordoba
10282,5,Hotel_Cordoba_Centro,Cordoba
10283,5,Hotel_Cordoba_Centro,Cordoba
10284,4,Hotel_La_Boutique_Puerta_Osario,Cordoba
10285,4,Hotel_La_Boutique_Puerta_Osario,Cordoba
10286,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10287,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10288,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10289,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10290,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10291,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10292,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10293,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10294,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10295,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10296,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10297,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10298,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10299,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10300,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10301,5,Hotel_La_Boutique_Puerta_Osario,Cordoba
10302,3,Hotel_La_Boutique_Puerta_Osario,Cordoba
10303,3,Hotel_La_Boutique_Puerta_Osario,Cordoba
10304,5,Patio_del_Posadero_Adults_Only,Cordoba
10305,5,Patio_del_Posadero_Adults_Only,Cordoba
10306,5,Patio_del_Posadero_Adults_Only,Cordoba
10307,5,Patio_del_Posadero_Adults_Only,Cordoba
10308,5,Patio_del_Posadero_Adults_Only,Cordoba
10309,5,Patio_del_Posadero_Adults_Only,Cordoba
10310,5,Patio_del_Posadero_Adults_Only,Cordoba
10311,5,Patio_del_Posadero_Adults_Only,Cordoba
10312,5,Patio_del_Posadero_Adults_Only,Cordoba
10313,5,Patio_del_Posadero_Adults_Only,Cordoba
10314,5,Patio_del_Posadero_Adults_Only,Cordoba
10315,5,Patio_del_Posadero_Adults_Only,Cordoba
10316,5,Patio_del_Posadero_Adults_Only,Cordoba
10317,5,Patio_del_Posadero_Adults_Only,Cordoba
10318,5,Patio_del_Posadero_Adults_Only,Cordoba
10319,5,Patio_del_Posadero_Adults_Only,Cordoba
10320,5,Patio_del_Posadero_Adults_Only,Cordoba
10321,5,Patio_del_Posadero_Adults_Only,Cordoba
10322,5,Patio_del_Posadero_Adults_Only,Cordoba
10323,5,Patio_del_Posadero_Adults_Only,Cordoba
10324,5,Hospederia_Los_Angeles,Cordoba
10325,1,Hospederia_Los_Angeles,Cordoba
10326,5,Hospederia_Los_Angeles,Cordoba
10327,4,Hospederia_Los_Angeles,Cordoba
10328,5,Hospederia_Los_Angeles,Cordoba
10329,5,Hospederia_Los_Angeles,Cordoba
10330,4,Hospederia_Los_Angeles,Cordoba
10331,5,Hospederia_Los_Angeles,Cordoba
10332,5,Hospederia_Los_Angeles,Cordoba
10333,5,Hospederia_Los_Angeles,Cordoba
10334,4,Hospederia_Los_Angeles,Cordoba
10335,5,Hospederia_Los_Angeles,Cordoba
10336,4,Hospederia_Los_Angeles,Cordoba
10337,5,Hospederia_Los_Angeles,Cordoba
10338,3,Hospederia_Los_Angeles,Cordoba
10339,5,Hospederia_Los_Angeles,Cordoba
10340,4,Hospederia_Los_Angeles,Cordoba
10341,5,Hospederia_Los_Angeles,Cordoba
10342,4,Hospederia_Los_Angeles,Cordoba
10343,4,Hospederia_Los_Angeles,Cordoba
10344,5,Hotel_Suite_Generis,Cordoba
10345,5,Hotel_Suite_Generis,Cordoba
10346,5,Hotel_Suite_Generis,Cordoba
10347,5,Hotel_Suite_Generis,Cordoba
10348,5,Hotel_Suite_Generis,Cordoba
10349,5,Hotel_Suite_Generis,Cordoba
10350,5,Hotel_Suite_Generis,Cordoba
10351,5,Hotel_Suite_Generis,Cordoba
10352,5,Hotel_Suite_Generis,Cordoba
10353,5,Hotel_Suite_Generis,Cordoba
10354,5,Hotel_Suite_Generis,Cordoba
10355,5,Hotel_Suite_Generis,Cordoba
10356,5,Hotel_Suite_Generis,Cordoba
10357,5,Hotel_Suite_Generis,Cordoba
10358,5,Hotel_Suite_Generis,Cordoba
10359,5,Hotel_Suite_Generis,Cordoba
10360,5,La_Llave_de_la_Juderia,Cordoba
10361,5,La_Llave_de_la_Juderia,Cordoba
10362,5,La_Llave_de_la_Juderia,Cordoba
10363,3,La_Llave_de_la_Juderia,Cordoba
10364,5,La_Llave_de_la_Juderia,Cordoba
10365,5,La_Llave_de_la_Juderia,Cordoba
10366,5,La_Llave_de_la_Juderia,Cordoba
10367,4,La_Llave_de_la_Juderia,Cordoba
10368,4,La_Llave_de_la_Juderia,Cordoba
10369,5,La_Llave_de_la_Juderia,Cordoba
10370,5,La_Llave_de_la_Juderia,Cordoba
10371,5,La_Llave_de_la_Juderia,Cordoba
10372,5,La_Llave_de_la_Juderia,Cordoba
10373,5,La_Llave_de_la_Juderia,Cordoba
10374,4,La_Llave_de_la_Juderia,Cordoba
10375,5,La_Llave_de_la_Juderia,Cordoba
10376,5,La_Llave_de_la_Juderia,Cordoba
10377,4,La_Llave_de_la_Juderia,Cordoba
10378,5,La_Llave_de_la_Juderia,Cordoba
10379,4,La_Llave_de_la_Juderia,Cordoba
10380,5,Suites_La_Posada_De_Pilar,Cordoba
10381,5,Suites_La_Posada_De_Pilar,Cordoba
10382,5,Suites_La_Posada_De_Pilar,Cordoba
10383,5,Suites_La_Posada_De_Pilar,Cordoba
10384,5,Suites_La_Posada_De_Pilar,Cordoba
10385,5,Suites_La_Posada_De_Pilar,Cordoba
10386,5,Suites_La_Posada_De_Pilar,Cordoba
10387,5,Suites_La_Posada_De_Pilar,Cordoba
10388,5,Suites_La_Posada_De_Pilar,Cordoba
10389,5,Soho_Boutique_Cordoba,Cordoba
10390,5,Soho_Boutique_Cordoba,Cordoba
10391,5,Soho_Boutique_Cordoba,Cordoba
10392,5,Soho_Boutique_Cordoba,Cordoba
10393,4,Soho_Boutique_Cordoba,Cordoba
10394,5,Soho_Boutique_Cordoba,Cordoba
10395,5,Soho_Boutique_Cordoba,Cordoba
10396,5,Soho_Boutique_Cordoba,Cordoba
10397,5,Soho_Boutique_Cordoba,Cordoba
10398,5,Soho_Boutique_Cordoba,Cordoba
10399,5,Soho_Boutique_Cordoba,Cordoba
10400,5,Soho_Boutique_Cordoba,Cordoba
10401,5,Soho_Boutique_Cordoba,Cordoba
10402,4,Soho_Boutique_Cordoba,Cordoba
10403,5,Soho_Boutique_Cordoba,Cordoba
10404,5,Hostel_Mayflowers,Cordoba
10405,5,Hostel_Mayflowers,Cordoba
10406,5,Hostel_Mayflowers,Cordoba
10407,5,Hostel_Mayflowers,Cordoba
10408,5,Hostel_Mayflowers,Cordoba
10409,5,Hostel_Mayflowers,Cordoba
10410,5,Hostel_Mayflowers,Cordoba
10411,5,Hostel_Mayflowers,Cordoba
10412,5,Hostel_Mayflowers,Cordoba
10413,4,Hostel_Mayflowers,Cordoba
10414,5,Hostel_Mayflowers,Cordoba
10415,5,Hostel_Mayflowers,Cordoba
10416,4,Hostel_Mayflowers,Cordoba
10417,5,Hostel_Mayflowers,Cordoba
10418,5,Hostel_Mayflowers,Cordoba
10419,4,Hostel_Mayflowers,Cordoba
10420,5,Hostel_Mayflowers,Cordoba
10421,5,Hostel_Mayflowers,Cordoba
10422,5,Hostel_Mayflowers,Cordoba
10423,4,Hostel_Mayflowers,Cordoba
10424,4,Apartamentos_Cordoba_Atrium,Cordoba
10425,4,Apartamentos_Cordoba_Atrium,Cordoba
10426,5,Apartamentos_Cordoba_Atrium,Cordoba
10427,4,Apartamentos_Cordoba_Atrium,Cordoba
10428,1,Apartamentos_Cordoba_Atrium,Cordoba
10429,5,Apartamentos_Cordoba_Atrium,Cordoba
10430,5,Apartamentos_Cordoba_Atrium,Cordoba
10431,5,Apartamentos_Cordoba_Atrium,Cordoba
10432,5,Apartamentos_Cordoba_Atrium,Cordoba
10433,5,Apartamentos_Cordoba_Atrium,Cordoba
10434,5,Apartamentos_Cordoba_Atrium,Cordoba
10435,5,Apartamentos_Cordoba_Atrium,Cordoba
10436,5,Apartamentos_Cordoba_Atrium,Cordoba
10437,5,Apartamentos_Cordoba_Atrium,Cordoba
10438,5,Apartamentos_Cordoba_Atrium,Cordoba
10439,3,Apartamentos_Cordoba_Atrium,Cordoba
10440,5,Apartamentos_Cordoba_Atrium,Cordoba
10441,5,Apartamentos_Cordoba_Atrium,Cordoba
10442,5,Apartamentos_Cordoba_Atrium,Cordoba
10443,5,Apartamentos_Cordoba_Atrium,Cordoba
10444,4,Pension_El_Portillo,Cordoba
10445,4,Pension_El_Portillo,Cordoba
10446,5,Pension_El_Portillo,Cordoba
10447,4,Pension_El_Portillo,Cordoba
10448,5,Pension_El_Portillo,Cordoba
10449,4,Pension_El_Portillo,Cordoba
10450,4,Pension_El_Portillo,Cordoba
10451,4,Pension_El_Portillo,Cordoba
10452,5,Pension_El_Portillo,Cordoba
10453,5,Pension_El_Portillo,Cordoba
10454,5,Pension_El_Portillo,Cordoba
10455,4,Pension_El_Portillo,Cordoba
10456,4,Pension_El_Portillo,Cordoba
10457,5,Pension_El_Portillo,Cordoba
10458,4,Pension_El_Portillo,Cordoba
10459,4,Pension_El_Portillo,Cordoba
10460,5,Pension_El_Portillo,Cordoba
10461,4,Pension_El_Portillo,Cordoba
10462,5,Pension_El_Portillo,Cordoba
10463,5,Pension_El_Portillo,Cordoba
10464,4,La_Posada_del_Molino,Cordoba
10465,5,La_Posada_del_Molino,Cordoba
10466,3,La_Posada_del_Molino,Cordoba
10467,4,La_Posada_del_Molino,Cordoba
10468,5,La_Posada_del_Molino,Cordoba
10469,5,La_Posada_del_Molino,Cordoba
10470,5,La_Posada_del_Molino,Cordoba
10471,5,La_Posada_del_Molino,Cordoba
10472,5,La_Posada_del_Molino,Cordoba
10473,4,La_Posada_del_Molino,Cordoba
10474,5,La_Posada_del_Molino,Cordoba
10475,5,La_Posada_del_Molino,Cordoba
10476,4,La_Posada_del_Molino,Cordoba
10477,3,La_Posada_del_Molino,Cordoba
10478,5,La_Posada_del_Molino,Cordoba
10479,5,La_Posada_del_Molino,Cordoba
10480,5,La_Posada_del_Molino,Cordoba
10481,4,La_Posada_del_Molino,Cordoba
10482,5,La_Posada_del_Molino,Cordoba
10483,4,La_Posada_del_Molino,Cordoba
10484,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10485,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10486,3,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10487,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10488,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10489,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10490,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10491,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10492,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10493,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10494,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10495,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10496,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10497,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10498,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10499,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10500,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10501,4,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10502,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10503,5,Apartamentos_Tuisticos_Duque_de_Hornachuelos,Cordoba
10504,5,Casual_Suite_in_cordoba,Cordoba
10505,5,Casual_Suite_in_cordoba,Cordoba
10506,5,Casual_Suite_in_cordoba,Cordoba
10507,5,Casual_Suite_in_cordoba,Cordoba
10508,4,Casual_Suite_in_cordoba,Cordoba
10509,5,Casual_Suite_in_cordoba,Cordoba
10510,5,Casual_Suite_in_cordoba,Cordoba
10511,4,Casual_Suite_in_cordoba,Cordoba
10512,5,Casual_Suite_in_cordoba,Cordoba
10513,5,Casual_Suite_in_cordoba,Cordoba
10514,5,Casual_Suite_in_cordoba,Cordoba
10515,5,Casual_Suite_in_cordoba,Cordoba
10516,5,Casual_Suite_in_cordoba,Cordoba
10517,2,Apartamentos_La_Fuente,Cordoba
10518,4,Apartamentos_La_Fuente,Cordoba
10519,4,Apartamentos_La_Fuente,Cordoba
10520,4,Apartamentos_La_Fuente,Cordoba
10521,4,Apartamentos_La_Fuente,Cordoba
10522,4,Apartamentos_La_Fuente,Cordoba
10523,4,Apartamentos_La_Fuente,Cordoba
10524,5,Apartamentos_La_Fuente,Cordoba
10525,4,Apartamentos_La_Fuente,Cordoba
10526,5,Apartamentos_La_Fuente,Cordoba
10527,4,Apartamentos_La_Fuente,Cordoba
10528,4,Apartamentos_La_Fuente,Cordoba
10529,4,Apartamentos_La_Fuente,Cordoba
10530,3,Apartamentos_La_Fuente,Cordoba
10531,4,Apartamentos_La_Fuente,Cordoba
10532,4,Apartamentos_La_Fuente,Cordoba
10533,5,Apartamentos_La_Fuente,Cordoba
10534,5,Apartamentos_La_Fuente,Cordoba
10535,4,Apartamentos_La_Fuente,Cordoba
10536,5,Apartamentos_La_Fuente,Cordoba
10537,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10538,4,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10539,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10540,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10541,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10542,4,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10543,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10544,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10545,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10546,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10547,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10548,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10549,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10550,4,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10551,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10552,4,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10553,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10554,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10555,4,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10556,5,Alojamientos_Rurales_Cuevas_del_Pino,Cordoba
10557,5,Alhajas_de_Cordoba,Cordoba
10558,5,Alhajas_de_Cordoba,Cordoba
10559,5,Alhajas_de_Cordoba,Cordoba
10560,5,Alhajas_de_Cordoba,Cordoba
10561,5,Alhajas_de_Cordoba,Cordoba
10562,5,Alhajas_de_Cordoba,Cordoba
10563,5,Alhajas_de_Cordoba,Cordoba
10564,5,Alhajas_de_Cordoba,Cordoba
10565,5,Alhajas_de_Cordoba,Cordoba
10566,5,Alhajas_de_Cordoba,Cordoba
10567,5,Alhajas_de_Cordoba,Cordoba
10568,5,Alhajas_de_Cordoba,Cordoba
10569,5,Los_Patios_de_la_Juderia,Cordoba
10570,5,Los_Patios_de_la_Juderia,Cordoba
10571,4,Los_Patios_de_la_Juderia,Cordoba
10572,4,Los_Patios_de_la_Juderia,Cordoba
10573,3,Los_Patios_de_la_Juderia,Cordoba
10574,3,Los_Patios_de_la_Juderia,Cordoba
10575,4,Los_Patios_de_la_Juderia,Cordoba
10576,4,Los_Patios_de_la_Juderia,Cordoba
10577,4,Los_Patios_de_la_Juderia,Cordoba
10578,1,Los_Patios_de_la_Juderia,Cordoba
10579,3,Los_Patios_de_la_Juderia,Cordoba
10580,5,Los_Patios_de_la_Juderia,Cordoba
10581,3,Los_Patios_de_la_Juderia,Cordoba
10582,4,Los_Patios_de_la_Juderia,Cordoba
10583,5,Los_Patios_de_la_Juderia,Cordoba
10584,4,Los_Patios_de_la_Juderia,Cordoba
10585,5,Los_Patios_de_la_Juderia,Cordoba
10586,5,Los_Patios_de_la_Juderia,Cordoba
10587,3,Los_Patios_de_la_Juderia,Cordoba
10588,5,Los_Patios_de_la_Juderia,Cordoba
10589,4,Hostal_Esencia_de_Azahar,Cordoba
10590,5,Hostal_Esencia_de_Azahar,Cordoba
10591,5,Hostal_Esencia_de_Azahar,Cordoba
10592,5,Hostal_Esencia_de_Azahar,Cordoba
10593,1,Hostal_Esencia_de_Azahar,Cordoba
10594,5,Hostal_Esencia_de_Azahar,Cordoba
10595,5,Hostal_Esencia_de_Azahar,Cordoba
10596,5,Hostal_Esencia_de_Azahar,Cordoba
10597,5,Hostal_Esencia_de_Azahar,Cordoba
10598,5,Hostal_Esencia_de_Azahar,Cordoba
10599,5,Hostal_Esencia_de_Azahar,Cordoba
10600,5,Hostal_Esencia_de_Azahar,Cordoba
10601,5,Hostal_Esencia_de_Azahar,Cordoba
10602,5,Hostal_Esencia_de_Azahar,Cordoba
10603,5,Hostal_Esencia_de_Azahar,Cordoba
10604,1,Hostal_Esencia_de_Azahar,Cordoba
10605,3,Hostal_Esencia_de_Azahar,Cordoba
10606,4,Hostal_Esencia_de_Azahar,Cordoba
10607,4,Hostal_Esencia_de_Azahar,Cordoba
10608,5,Hostal_Esencia_de_Azahar,Cordoba
10609,4,Hotel_Casa_de_los_Naranjos,Cordoba
10610,2,Hotel_Casa_de_los_Naranjos,Cordoba
10611,4,Hotel_Casa_de_los_Naranjos,Cordoba
10612,5,Hotel_Casa_de_los_Naranjos,Cordoba
10613,3,Hotel_Casa_de_los_Naranjos,Cordoba
10614,4,Hotel_Casa_de_los_Naranjos,Cordoba
10615,4,Hotel_Casa_de_los_Naranjos,Cordoba
10616,5,Hotel_Casa_de_los_Naranjos,Cordoba
10617,3,Hotel_Casa_de_los_Naranjos,Cordoba
10618,4,Hotel_Casa_de_los_Naranjos,Cordoba
10619,5,Hotel_Casa_de_los_Naranjos,Cordoba
10620,5,Hotel_Casa_de_los_Naranjos,Cordoba
10621,5,Hotel_Casa_de_los_Naranjos,Cordoba
10622,5,Hotel_Casa_de_los_Naranjos,Cordoba
10623,5,Hotel_Casa_de_los_Naranjos,Cordoba
10624,2,Hotel_Casa_de_los_Naranjos,Cordoba
10625,4,Hotel_Casa_de_los_Naranjos,Cordoba
10626,5,Hotel_Casa_de_los_Naranjos,Cordoba
10627,3,Hotel_Casa_de_los_Naranjos,Cordoba
10628,5,Hotel_Casa_de_los_Naranjos,Cordoba
10629,5,Homesuitehome,Cordoba
10630,5,Homesuitehome,Cordoba
10631,5,Homesuitehome,Cordoba
10632,5,Homesuitehome,Cordoba
10633,5,Homesuitehome,Cordoba
10634,5,Homesuitehome,Cordoba
10635,5,Homesuitehome,Cordoba
10636,5,Homesuitehome,Cordoba
10637,5,Homesuitehome,Cordoba
10638,5,Homesuitehome,Cordoba
10639,5,Homesuitehome,Cordoba
10640,5,Homesuitehome,Cordoba
10641,4,Apartamentos_Plaza,Cordoba
10642,5,Apartamentos_Plaza,Cordoba
10643,4,Apartamentos_Plaza,Cordoba
10644,5,Apartamentos_Plaza,Cordoba
10645,4,Apartamentos_Plaza,Cordoba
10646,4,Apartamentos_Plaza,Cordoba
10647,4,Apartamentos_Plaza,Cordoba
10648,3,Apartamentos_Plaza,Cordoba
10649,4,Apartamentos_Plaza,Cordoba
10650,4,Apartamentos_Plaza,Cordoba
10651,4,Apartamentos_Plaza,Cordoba
10652,5,Apartamentos_Plaza,Cordoba
10653,3,Apartamentos_Plaza,Cordoba
10654,4,Apartamentos_Plaza,Cordoba
10655,4,Apartamentos_Plaza,Cordoba
10656,5,Apartamentos_Plaza,Cordoba
10657,4,Apartamentos_Plaza,Cordoba
10658,5,Apartamentos_Plaza,Cordoba
10659,4,Apartamentos_Plaza,Cordoba
10660,4,Apartamentos_Plaza,Cordoba
10661,5,Loft_Trigo_13,Cordoba
10662,5,Loft_Trigo_13,Cordoba
10663,5,Loft_Trigo_13,Cordoba
10664,4,Loft_Trigo_13,Cordoba
10665,5,Loft_Trigo_13,Cordoba
10666,5,Loft_Trigo_13,Cordoba
10667,5,Loft_Trigo_13,Cordoba
10668,5,Loft_Trigo_13,Cordoba
10669,5,Loft_Trigo_13,Cordoba
10670,4,Loft_Trigo_13,Cordoba
10671,5,Loft_Trigo_13,Cordoba
10672,5,Loft_Trigo_13,Cordoba
10673,3,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10674,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10675,2,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10676,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10677,5,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10678,5,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10679,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10680,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10681,1,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10682,3,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10683,3,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10684,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10685,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10686,5,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10687,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10688,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10689,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10690,1,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10691,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10692,4,Cordoba_Inturjoven_Youth_Hostel,Cordoba
10693,3,Hotel_Abadi,Cordoba
10694,5,Hotel_Abadi,Cordoba
10695,5,Hotel_Abadi,Cordoba
10696,5,Hotel_Abadi,Cordoba
10697,5,Hotel_Abadi,Cordoba
10698,5,Hotel_Abadi,Cordoba
10699,4,Hotel_Abadi,Cordoba
10700,3,Hotel_Abadi,Cordoba
10701,5,Hotel_Abadi,Cordoba
10702,5,Hotel_Abadi,Cordoba
10703,5,Hotel_Abadi,Cordoba
10704,4,Hotel_Abadi,Cordoba
10705,3,Hotel_Abadi,Cordoba
10706,5,Hotel_Abadi,Cordoba
10707,5,Patio_Cordobes,Cordoba
10708,5,Patio_Cordobes,Cordoba
10709,3,Patio_Cordobes,Cordoba
10710,5,Patio_Cordobes,Cordoba
10711,4,Patio_Cordobes,Cordoba
10712,5,Patio_Cordobes,Cordoba
10713,4,Patio_Cordobes,Cordoba
10714,5,Patio_Cordobes,Cordoba
10715,4,Patio_Cordobes,Cordoba
10716,1,Patio_Cordobes,Cordoba
10717,5,Patio_Cordobes,Cordoba
10718,5,Patio_Cordobes,Cordoba
10719,4,Patio_Cordobes,Cordoba
10720,5,Patio_Cordobes,Cordoba
10721,5,Patio_Cordobes,Cordoba
10722,5,OYO_Urban_Vida_Alcazar,Cordoba
10723,3,OYO_Urban_Vida_Alcazar,Cordoba
10724,5,OYO_Urban_Vida_Alcazar,Cordoba
10725,2,OYO_Urban_Vida_Alcazar,Cordoba
10726,4,OYO_Urban_Vida_Alcazar,Cordoba
10727,3,OYO_Urban_Vida_Alcazar,Cordoba
10728,5,OYO_Urban_Vida_Alcazar,Cordoba
10729,5,OYO_Urban_Vida_Alcazar,Cordoba
